customerID,Churn,gender,IsSeniorCitizen,HasPartner,HasDependents,TenureMonths,HasPhoneService,MultipleLinesStatus,InternetServiceType,OnlineSecurityStatus,OnlineBackupStatus,DeviceProtectionStatus,TechSupportStatus,StreamingTVStatus,StreamingMoviesStatus,ContractType,IsPaperlessBilling,PaymentMethodType,MonthlyCharges,TotalCharges,DailyCharges
2676-ISHSF,0,1,0,0,0,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.020398009950248763,0.00017309023771059284,0.0006701054517164508
2676-OXPPQ,0,1,0,0,0,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),0.372636815920398,0.03656242787906762,0.012241682520381011
2676-SSLTO,0,1,0,0,0,49,1,Yes,DSL,No,No,No,Yes,Yes,No,Two year,1,Bank transfer (automatic),0.47661691542288565,0.3669743826448188,0.01565758592059414
2680-XKKNJ,0,0,0,0,0,8,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),0.39751243781094525,0.05197899838449112,0.013058884290766926
2682-KEVRP,0,0,1,0,0,22,1,No,No internet service,No,No,No,No,No,No,One year,1,Mailed check,0.01791044776119402,0.04594968843757213,0.0005883852746778588
2683-BPJSO,1,1,0,1,0,29,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,0.6587064676616915,0.28251788599123007,0.021639502879819035
2683-JXWQQ,0,1,0,1,1,61,0,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),0.1527363184079602,0.24214170320793907,0.00501761887016952
2684-EIWEO,1,0,1,0,0,30,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Credit card (automatic),0.7308457711442786,0.3161031617816755,0.024009388013938194
2685-SREOM,1,0,0,1,1,25,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,0.7049751243781094,0.27112854834987304,0.02315949817273684
2688-BHGOG,0,1,1,0,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.6099502487562188,0.0807465958919917,0.02003778740986264
2690-DVRVK,0,1,0,1,1,5,1,No,No internet service,No,No,No,No,No,No,One year,0,Electronic check,0.02288557213930348,0.009306485114239559,0.000751825628755042
2691-NZETQ,1,1,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,0.6676616915422885,0.08536810523886454,0.021933695517157965
2692-AQCPF,0,0,0,1,0,65,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),0.8935323383084576,0.8193053311793215,0.029353887592262075
2692-BUCFV,0,1,1,0,0,29,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),0.827860696517413,0.3380798522963305,0.027196474918443264
2692-PFYTJ,0,0,0,0,0,1,1,Yes,No internet service,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.07462686567164178,0.0008019847680590811,0.0024516053111577458
2694-CIUMO,0,0,0,0,0,12,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Credit card (automatic),0.6099502487562188,0.10840641587814448,0.02003778740986264
2696-ECXKC,0,0,0,1,1,55,1,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,0,Mailed check,0.8223880597014926,0.6265635818139857,0.027016690528958363
2696-NARTR,1,1,0,0,0,11,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,0.553233830845771,0.10471382414031849,0.018174567373382754
2696-RZVZW,0,1,0,1,0,68,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.06766169154228854,0.18582967920609278,0.0022227888154496894
2697-NQBPF,0,1,0,0,0,34,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.8666666666666666,0.4063985691207016,0.028471309680245287
2700-LUEVA,0,1,0,0,0,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),0.02487562189054726,0.00022501730902377065,0.0008172017703859153
2703-AMTUL,0,1,0,1,1,36,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Mailed check,0.3522388059701492,0.2216189706900531,0.01157157706866456
2706-QZIHY,0,0,0,1,0,15,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.06915422885572137,0.04259173782598662,0.002271820921672844
2709-UQGNP,0,1,0,0,0,10,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,0.3323383084577114,0.0583544888068313,0.010917815652355826
2710-WYVXG,0,0,0,0,0,3,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,0,Mailed check,0.5258706467661691,0.022449803831063927,0.01727564542595825
2712-SYWAY,0,0,0,0,0,1,1,Yes,No internet service,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.07412935323383085,0.0007962150934687283,0.002435261275750028
2716-GFZOR,0,1,0,1,0,43,1,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),0.6751243781094527,0.4076678975305793,0.02217885604827374
2717-HVIZY,0,0,0,0,1,8,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.01791044776119402,0.01670897761366259,0.0005883852746778588
2718-GAXQD,1,0,1,1,1,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.2761194029850746,0.018786060466189705,0.009070939651283659
2718-YSKCS,0,1,0,1,1,71,1,No,No internet service,No,No,No,No,No,No,Two year,1,Bank transfer (automatic),0.013432835820895522,0.15793330256173554,0.00044128895600839427
2719-BDAQO,1,1,0,0,0,17,1,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,0.7522388059701491,0.18542003231017773,0.024712181536470076
2720-FVBQP,0,0,0,1,1,6,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),0.3054726368159204,0.029361873990306948,0.01003523774033904
2720-WGKHP,1,1,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.753731343283582,0.01879759981537041,0.024761213642693233
2722-JMONI,1,0,1,1,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,0.3114427860696517,0.0035483498730671586,0.010231366165231659
2722-VOJQL,1,1,0,0,0,64,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),0.8696517412935324,0.7944034156473575,0.028569373892691603
2724-FJDYW,0,1,0,0,1,39,0,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),0.3641791044776119,0.25073851834756516,0.0119638339184498
2725-IWWBA,0,1,0,1,1,46,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,0,Mailed check,0.3845771144278607,0.29324948072928686,0.01263393937016625
2725-KXXWT,1,1,0,1,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.7213930348258706,0.008302561735518119,0.023698851341191544
2725-TTRIQ,0,0,0,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.6562189054726368,0.6886395107315948,0.021557782702780446
2729-VNVAP,0,0,0,1,1,33,1,No,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.015422885572139305,0.0718382183244865,0.0005066650976392675
2731-GJRDG,0,0,0,0,0,32,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),0.908457711442786,0.4141703207939072,0.029844208654493623
2732-ISEZX,0,0,0,0,0,5,1,No,No internet service,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.02238805970149252,0.009866143549503808,0.0007354815933473232
2737-WFVYW,1,0,0,0,0,2,0,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.26865671641791045,0.00769674590353104,0.008825779120167885
2737-YNGYW,1,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,0.6199004975124378,0.019074544195707362,0.02036466811801701
2739-CACDQ,0,0,1,0,0,17,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),0.6407960199004975,0.16746480498499886,0.021051117605141178
2739-CCZMB,0,1,0,0,1,5,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),0.020895522388059695,0.011908608354488807,0.0006864494871241687
2740-JFBOK,0,1,0,0,0,10,1,Yes,No internet service,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.057213930348258696,0.02397299792291715,0.0018795640718876048
2740-TVLFN,0,1,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.31741293532338305,0.0036175859681513963,0.010427494590124278
2746-DIJLO,0,0,0,0,0,41,1,Yes,DSL,No,Yes,No,No,No,No,One year,1,Credit card (automatic),0.3786069651741293,0.270620816985922,0.012437810945273629
2748-MYRVK,1,0,0,0,0,63,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Bank transfer (automatic),0.8124378109452737,0.7060004615739672,0.026689809820803996
2749-CTKAJ,0,1,0,1,1,22,1,No,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.018905472636815884,0.0462843295638126,0.0006210733454932944
2750-BJLSB,0,0,0,0,0,47,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,0.8502487562189055,0.5437110546965152,0.027931956511790586
2753-JMMCV,0,1,0,0,0,65,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),0.5567164179104478,0.552371336256635,0.018288975621236787
2754-SDJRD,0,0,1,0,0,8,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),0.8149253731343283,0.10267135933533349,0.026771529997842585
2754-VDLTR,1,1,0,0,1,10,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,0.7656716417910447,0.1051927071313178,0.025153470492478472
2754-XBHTB,1,0,0,0,0,9,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),0.591044776119403,0.08023886452804062,0.019416714064369348
2758-RNWXS,0,1,0,0,0,35,1,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,1,Electronic check,0.7059701492537314,0.3730094622663282,0.02319218624355228
2761-OCIAX,1,1,1,0,0,2,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,0.5616915422885572,0.0169166858989153,0.01845241597531397
2761-XECQW,0,1,1,1,0,8,0,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Mailed check,0.24975124378109453,0.04068774521117009,0.00820470577467459
2770-NSVDG,0,1,0,1,0,24,0,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,0.10796019900497511,0.07722132471728595,0.003546655683474872
2773-MADBQ,0,0,0,0,0,36,0,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,0.34676616915422886,0.21722247865220404,0.01139179267917966
2773-OVBPK,0,1,0,1,0,67,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),0.9258706467661691,0.8710362335564275,0.030416249893763767
2774-LVQUS,1,0,1,1,0,15,1,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,0.6447761194029851,0.14303023309485347,0.021181869888402927
2777-PHDEI,1,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,0.5950248756218905,0.006837064389568427,0.019547466347631094
2778-OCLGR,1,1,1,1,0,24,0,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),0.20746268656716416,0.10991230094622663,0.006815462765018533
2782-JEEBU,0,1,0,0,0,21,0,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,0.17661691542288555,0.08785483498730672,0.005802132569739998
2782-LFZVW,0,0,0,0,0,11,1,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,1,Mailed check,0.40497512437810945,0.0672513270251558,0.013304044821882702
2786-GCDPI,0,0,1,0,0,50,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.8626865671641791,0.6004558042926379,0.028340557396983546
2788-CJQAQ,0,1,0,0,0,13,1,No,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.011940298507462671,0.029009923840295406,0.0003922568497852389
2789-CZANW,0,0,0,1,1,64,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),0.9159203980099503,0.8052734825755827,0.030089369185609404
2789-HQBOU,0,1,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,0.617910447761194,0.027117470574659592,0.020299291976386136
2790-XUYMV,0,1,0,0,1,71,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,1,Credit card (automatic),0.6686567164179105,0.6935321947842141,0.021966383587973405
2791-SFVEW,0,0,0,0,0,9,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0.018905472636815884,0.025311562427879068,0.0006210733454932944
2792-LSHWX,0,0,0,0,0,1,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,0.6482587064676617,0.007454419570736211,0.021296278136256955
2792-VPPET,0,1,0,0,0,3,1,No,No internet service,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.02238805970149252,0.00671013154858066,0.0007354815933473232
2794-XIMMO,1,1,0,1,0,53,0,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,0.41990049751243785,0.36527232864066467,0.013794365884114252
2796-NNUFI,0,0,0,1,1,46,1,No,No internet service,No,No,No,No,No,No,Two year,1,Mailed check,0.01691542288557213,0.1048119086083545,0.0005556972038624221
2796-UUZZO,0,1,0,1,1,63,1,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Credit card (automatic),0.617412935323383,0.5628375259635356,0.020282947940978416
2798-NYLMZ,0,1,0,1,0,71,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),0.8985074626865671,0.876667435956612,0.02951732794633926
2799-ARNLO,0,0,1,1,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.508457711442786,0.03724901915531965,0.016703604186688106
2799-TSLAG,0,0,0,1,1,65,1,Yes,No internet service,No,No,No,No,No,No,Two year,1,Bank transfer (automatic),0.07014925373134329,0.19960189245326565,0.0023045089924882815
2800-QQUSO,0,1,0,0,0,42,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.8164179104477611,0.48513154858066004,0.026820562104065738
2800-VEQXM,0,0,0,0,0,3,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,0.5621890547263682,0.025305792753288713,0.018468760010721685
2801-NISEI,0,1,0,0,0,24,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,0.3651741293532338,0.15343872605585046,0.011996521989265235
2804-ETQDK,0,1,0,0,1,66,1,No,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.02288557213930348,0.15443111008539118,0.000751825628755042
2805-AUFQN,0,0,0,0,0,25,1,No,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.015422885572139305,0.05266558966074314,0.0005066650976392675
2805-EDJPQ,0,0,0,1,1,56,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,1,Credit card (automatic),0.8109452736318408,0.6450034618047542,0.02664077771458084
2806-MLNTI,0,1,1,1,0,52,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),0.8641791044776118,0.6182321717055158,0.028389589503206695
2808-CHTDM,0,0,0,1,1,23,1,Yes,No internet service,No,No,No,No,No,No,Two year,0,Mailed check,0.0681592039800995,0.06838795291945535,0.002239132850857408
2809-ILCYT,0,0,0,1,0,25,1,Yes,No internet service,No,No,No,No,No,No,One year,1,Mailed check,0.08507462686567163,0.08247749826909763,0.00279483005471983
2809-ZMYOQ,0,0,0,0,0,32,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.8268656716417909,0.3826563581813986,0.02716378684762782
2810-FTLEM,1,0,0,0,0,16,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,0.31741293532338305,0.0857892914839603,0.010427494590124278
2811-POVEX,0,0,1,1,1,23,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),0.6985074626865672,0.24368220632356338,0.0229470257124365
2812-ENYMO,0,1,0,0,0,26,0,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Credit card (automatic),0.3611940298507462,0.15509462266328178,0.011865769706003488
2812-REYAT,0,0,0,1,0,49,1,No,No internet service,No,No,No,No,No,No,One year,1,Bank transfer (automatic),0.01791044776119402,0.10435033464112625,0.0005883852746778588
2812-SFXMJ,0,1,0,0,1,1,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.01791044776119402,0.0001442418647588273,0.0005883852746778588
2815-CPTUL,1,1,1,0,0,5,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,0.5174129353233831,0.03612970228479114,0.016997796824027037
2817-LVCPP,0,0,0,0,0,50,1,No,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.011442786069651711,0.11598776828986847,0.00037591281437752007
2817-NTQDO,1,1,0,0,0,13,0,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),0.2716417910447761,0.0667205169628433,0.008923843332614194
2819-GWENI,0,0,0,1,1,28,1,No,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.01641791044776117,0.06048926840526195,0.0005393531684547033
2821-WARNZ,0,0,0,0,1,49,1,No,No internet service,No,No,No,No,No,No,One year,0,Credit card (automatic),0.011940298507462671,0.10414262635587353,0.0003922568497852389
2823-LKABH,0,0,0,0,0,18,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),0.7641791044776118,0.19162243249480732,0.025104438386255316
2824-DXNKN,0,0,0,1,1,72,1,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,1,Bank transfer (automatic),0.5293532338308458,0.5777809831525502,0.01739005367381228
2824-MYYBN,0,0,0,1,1,37,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,0.7661691542288557,0.38026194322640205,0.025169814527886192
2826-DXLQO,0,1,1,1,0,7,0,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0.11492537313432838,0.02326909762289407,0.0037754721791829295
2826-UWHIS,0,1,0,1,0,45,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0.6283582089552239,0.43353911839372256,0.020642516719948222
2828-SLQPF,0,1,0,0,0,19,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),0.26616915422885573,0.09774405723517195,0.008744058943129294
2829-HYVZP,0,1,0,0,0,29,1,No,No internet service,No,No,No,No,No,No,One year,1,Mailed check,0.015422885572139305,0.06385875836602817,0.0005066650976392675
2830-LEWOA,0,1,0,1,1,61,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),0.8522388059701492,0.7420205400415416,0.02799733265342146
2831-EBWRN,0,1,0,0,0,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.2751243781094527,0.020880452342487883,0.009038251580468223
2832-KJCRD,0,0,0,0,0,38,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,0.8497512437810945,0.45807754442649434,0.027915612476382867
2832-SCUCO,0,0,0,0,0,2,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.01641791044776117,0.004454188783752596,0.0005393531684547033
2833-SLKDQ,1,1,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.2666666666666666,0.003029079159935379,0.00876040297853701
2834-JKOOW,0,0,0,0,0,15,0,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Mailed check,0.2751243781094527,0.07785021924763444,0.009038251580468223
2834-JRTUA,1,1,0,0,0,71,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,0.8935323383084576,0.8669916916685899,0.029353887592262075
2834-SPCJV,1,1,0,1,0,52,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,0,Electronic check,0.6552238805970149,0.4996365105008077,0.021525094631965006
2839-RFSQE,1,0,0,0,0,2,1,No,No internet service,No,No,No,No,No,No,Month-to-month,0,Mailed check,0.023880597014925342,0.0022963304869605353,0.0007845136995704777
2840-XANRC,1,1,1,1,0,24,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.7452736318407961,0.2552792522501731,0.024483365040762026
2842-BCQGE,0,1,0,0,0,43,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),0.5681592039800994,0.3626355873528733,0.018664888435614306
2842-JTCCU,1,1,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),0.2766169154228855,0.007102469420724671,0.009087283686691377
2843-CQMEG,0,1,0,0,0,24,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,0.3129353233830846,0.13840872374798063,0.010280398271454817
2845-AFFTX,1,1,1,1,0,41,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,0.8114427860696517,0.48932610200784676,0.026657121749988556
2845-HSJCY,1,0,0,1,1,14,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,0.6865671641791045,0.14306485114239556,0.022554768862651262
2845-KDHVX,0,0,0,1,0,64,1,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,0.49800995024875616,0.5031156242787906,0.016360379443126023
2848-YXSMW,0,1,0,1,1,72,1,No,No internet service,No,No,No,No,No,No,Two year,0,Credit card (automatic),0.011442786069651711,0.15514078006000462,0.00037591281437752007
2851-MMUTZ,0,0,0,0,0,27,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Mailed check,0.3771144278606965,0.16392222478652205,0.012388778839050476
2851-STERV,0,1,1,0,0,35,1,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,0.5447761194029851,0.28299676898222936,0.017896718771451547
2853-CWQFQ,0,1,0,0,1,1,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Mailed check,0.41094527363184075,0.00470228479113778,0.01350017324677532
2856-HYAPG,1,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,0.5014925373134329,0.005752365566582045,0.016474787690980056
2856-NNASM,1,1,1,0,0,43,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,0.7094527363184079,0.4428744518809139,0.0233065944914063
2858-EIMXH,0,0,1,1,0,53,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),0.772139303482587,0.5766732056312024,0.02536594295277881
2858-MOFSQ,1,0,0,0,1,17,1,Yes,DSL,No,No,Yes,No,No,No,One year,1,Mailed check,0.3741293532338309,0.10601200092314794,0.012290714626604169
2860-RANUS,1,0,1,0,0,20,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Credit card (automatic),0.672139303482587,0.197172859450727,0.02208079183582743
2862-JVEOY,0,1,0,0,0,6,1,No,No internet service,No,No,No,No,No,No,One year,0,Mailed check,0.008955223880596996,0.012185552734825758,0.0002941926373389289
2862-PFNIK,0,1,0,0,1,1,0,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,0.06417910447761191,0.0006808216016616661,0.0021083805675956606
2863-IMQDR,0,0,0,0,0,61,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,0.7104477611940299,0.6104200323101777,0.02333928256222174
2865-TCHJW,1,0,1,0,0,4,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,0.7059701492537314,0.03777982921763213,0.02319218624355228
